GroupNum;GroupType;TypeTest;PartID;Partner;Round;Shape;KeyPressed;PositionItem;ChosenItem;ACC;Word;ID_CG;index;pair;distance
1;HT;ComGame_Guesser;1;3;8;2;3;0;1;0;esip;6;142;1_3;0
1;HT;ComGame_Guesser;3;1;8;3;5;7;7;0;kass;6;141;1_3;NA
1;HT;ComGame_Guesser;1;3;8;3;8;3;2;0;ss;7;144;1_3;0.75
1;HT;ComGame_Guesser;3;1;8;5;1;0;3;1;enip;7;143;1_3;NA
1;HT;ComGame_Guesser;1;2;9;1;1;0;3;1;pus;0;145;1_2;0.33
1;HT;ComGame_Guesser;2;1;9;3;7;2;4;0;en;0;146;1_2;NA
1;HT;ComGame_Guesser;1;2;9;4;4;1;5;0;uni;1;147;1_2;1
1;HT;ComGame_Guesser;2;1;9;6;7;6;4;1;anap;1;148;1_2;NA
1;HT;ComGame_Guesser;1;2;9;6;6;5;0;1;ui;2;149;1_2;1
1;HT;ComGame_Guesser;2;1;9;0;5;1;7;0;nusa;2;150;1_2;NA
1;HT;ComGame_Guesser;1;2;9;5;3;2;1;1;pun;3;151;1_2;0.75
1;HT;ComGame_Guesser;2;1;9;1;4;3;5;1;kai;3;152;1_2;NA
1;HT;ComGame_Guesser;1;2;9;0;4;3;5;1;nus;4;153;1_2;0
1;HT;ComGame_Guesser;2;1;9;5;6;5;0;1;pun;4;154;1_2;NA
1;HT;ComGame_Guesser;1;2;9;3;1;7;3;0;nunu;5;155;1_2;1
1;HT;ComGame_Guesser;2;1;9;2;1;0;3;1;niknik;5;156;1_2;NA
1;HT;ComGame_Guesser;1;2;9;7;4;6;5;0;i;6;157;1_2;0.5
1;HT;ComGame_Guesser;2;1;9;4;5;4;7;1;puis;6;158;1_2;NA
1;HT;ComGame_Guesser;1;2;9;2;5;4;7;1;esip;7;159;1_2;0
1;HT;ComGame_Guesser;2;1;9;7;8;7;2;1;aike;7;160;1_2;NA
1;HT;ComGame_Guesser;2;3;2;5;6;2;0;0;esip;0;34;2_3;NA
1;HT;ComGame_Guesser;3;2;2;1;1;3;3;0;nupa;0;33;2_3;NA
1;HT;ComGame_Guesser;2;3;2;3;7;4;4;0;niknik;1;36;2_3;NA
1;HT;ComGame_Guesser;3;2;2;7;8;0;2;0;enu;1;35;2_3;NA
1;HT;ComGame_Guesser;2;3;2;4;8;7;2;1;enu;2;38;2_3;NA
1;HT;ComGame_Guesser;3;2;2;2;5;6;7;0;niknik;2;37;2_3;NA
1;HT;ComGame_Guesser;2;3;2;1;6;6;0;0;esip;3;40;2_3;NA
1;HT;ComGame_Guesser;3;2;2;4;1;2;3;0;upin;3;39;2_3;NA
1;HT;ComGame_Guesser;2;3;2;2;6;5;0;1;niknik;4;42;2_3;NA
1;HT;ComGame_Guesser;3;2;2;0;8;7;2;1;nusa;4;41;2_3;NA
1;HT;ComGame_Guesser;2;3;2;6;1;0;3;1;anap;5;44;2_3;NA
1;HT;ComGame_Guesser;3;2;2;3;2;1;6;1;enip;5;43;2_3;NA
1;HT;ComGame_Guesser;2;3;2;7;1;3;3;0;aike;6;46;2_3;NA
1;HT;ComGame_Guesser;3;2;2;5;4;4;5;0;aipe;6;45;2_3;NA
1;HT;ComGame_Guesser;2;3;2;0;6;1;0;0;nusa;7;48;2_3;NA
1;HT;ComGame_Guesser;3;2;2;6;6;5;0;1;nuka;7;47;2_3;NA
1;HT;ComGame_Guesser;2;3;4;6;3;2;1;1;anap;0;65;2_3;NA
1;HT;ComGame_Guesser;3;2;4;1;4;1;5;0;puni;0;66;2_3;NA
1;HT;ComGame_Guesser;2;3;4;5;2;1;6;1;esip;1;67;2_3;NA
1;HT;ComGame_Guesser;3;2;4;6;5;3;7;0;anap;1;68;2_3;NA
1;HT;ComGame_Guesser;2;3;4;2;4;3;5;1;niknik;2;69;2_3;NA
1;HT;ComGame_Guesser;3;2;4;5;8;7;2;1;esip;2;70;2_3;NA
1;HT;ComGame_Guesser;2;3;4;1;7;6;4;1;en;3;71;2_3;NA
1;HT;ComGame_Guesser;3;2;4;4;5;2;7;0;uni;3;72;2_3;NA
1;HT;ComGame_Guesser;2;3;4;0;3;4;1;0;nusa;4;73;2_3;NA
1;HT;ComGame_Guesser;3;2;4;7;6;5;0;1;ep;4;74;2_3;NA
1;HT;ComGame_Guesser;2;3;4;4;6;5;0;1;kai;5;75;2_3;NA
1;HT;ComGame_Guesser;3;2;4;0;1;6;3;0;nusa;5;76;2_3;NA
1;HT;ComGame_Guesser;2;3;4;3;8;7;2;1;paki;6;77;2_3;NA
1;HT;ComGame_Guesser;3;2;4;2;3;0;1;0;niknik;6;78;2_3;NA
1;HT;ComGame_Guesser;2;3;4;7;1;0;3;1;aike;7;79;2_3;NA
1;HT;ComGame_Guesser;3;2;4;3;5;4;7;1;paki;7;80;2_3;NA
1;HT;ComGame_Guesser;2;4;5;6;5;3;7;0;anap;0;82;2_4;NA
1;HT;ComGame_Guesser;4;2;5;5;3;1;1;0;puni;0;81;2_4;NA
1;HT;ComGame_Guesser;2;4;5;3;7;2;4;0;en;1;84;2_4;NA
1;HT;ComGame_Guesser;4;2;5;1;2;0;6;0;puis;1;83;2_4;NA
1;HT;ComGame_Guesser;2;4;5;1;7;4;4;0;puis;2;86;2_4;NA
1;HT;ComGame_Guesser;4;2;5;7;3;2;1;1;isu;2;85;2_4;NA
1;HT;ComGame_Guesser;2;4;5;0;1;0;3;1;nusa;3;88;2_4;NA
1;HT;ComGame_Guesser;4;2;5;3;6;5;0;1;snuk;3;87;2_4;NA
1;HT;ComGame_Guesser;2;4;5;7;8;1;2;0;aike;4;90;2_4;NA
1;HT;ComGame_Guesser;4;2;5;6;8;4;2;0;ukip;4;89;2_4;NA
1;HT;ComGame_Guesser;2;4;5;2;4;6;5;0;niknik;5;92;2_4;NA
1;HT;ComGame_Guesser;4;2;5;4;8;7;2;1;aepi;5;91;2_4;NA
1;HT;ComGame_Guesser;2;4;5;5;1;7;3;0;aepi;6;94;2_4;NA
1;HT;ComGame_Guesser;4;2;5;2;7;3;4;0;pnuk;6;93;2_4;NA
1;HT;ComGame_Guesser;2;4;5;4;6;5;0;1;aepi;7;96;2_4;NA
1;HT;ComGame_Guesser;4;2;5;0;7;6;4;1;naes;7;95;2_4;NA
1;HT;ComGame_Guesser;2;3;7;4;6;1;0;0;puis;0;113;2_3;NA
1;HT;ComGame_Guesser;3;2;7;6;3;6;1;0;nuka;0;114;2_3;NA
1;HT;ComGame_Guesser;2;3;7;1;1;4;3;0;puis;1;115;2_3;NA
1;HT;ComGame_Guesser;3;2;7;7;4;2;5;0;ep;1;116;2_3;NA
1;HT;ComGame_Guesser;2;3;7;6;8;7;2;1;anap;2;117;2_3;NA
1;HT;ComGame_Guesser;3;2;7;2;4;1;5;0;niknik;2;118;2_3;NA
1;HT;ComGame_Guesser;2;3;7;3;7;6;4;1;en;3;119;2_3;NA
1;HT;ComGame_Guesser;3;2;7;4;5;0;7;0;uni;3;120;2_3;NA
1;HT;ComGame_Guesser;2;3;7;2;6;5;0;1;niknik;4;121;2_3;NA
1;HT;ComGame_Guesser;3;2;7;0;8;7;2;1;nusa;4;122;2_3;NA
1;HT;ComGame_Guesser;2;3;7;7;1;0;3;1;aike;5;123;2_3;NA
1;HT;ComGame_Guesser;3;2;7;3;4;4;5;0;kass;5;124;2_3;NA
1;HT;ComGame_Guesser;2;3;7;5;3;2;1;1;esip;6;125;2_3;NA
1;HT;ComGame_Guesser;3;2;7;1;5;3;7;0;pusa;6;126;2_3;NA
1;HT;ComGame_Guesser;2;3;7;0;4;3;5;1;nusa;7;127;2_3;NA
1;HT;ComGame_Guesser;3;2;7;5;6;5;0;1;esip;7;128;2_3;NA
1;HT;ComGame_Guesser;2;4;8;5;7;5;4;0;esip;0;130;2_4;NA
1;HT;ComGame_Guesser;4;2;8;0;7;3;4;0;unun;0;129;2_4;NA
1;HT;ComGame_Guesser;2;4;8;0;1;6;3;0;nusa;1;132;2_4;NA
1;HT;ComGame_Guesser;4;2;8;4;4;5;5;0;unik;1;131;2_4;NA
1;HT;ComGame_Guesser;2;4;8;6;3;2;1;1;anap;2;134;2_4;NA
